Year	CAJA	habitat	anillaM	anillaH	FP	TP	NP	NPRIP	EDREALM	EDRETM	PESOM	TARSOM	EDREALH	EDRETH	PESOH	TARSOH	ACAROBOLSA	ACAROcual	NPUPAS	PUPASCUAL	TempIncub	VarTApril	MeanTApril	MinTApril	MaxTApril
2017	22H	Hiruela	Y66865	Y63040	11	6	6	0	3	2	12.06	19.95	4	2	NA	19.88	130	1	3	1	19.7	12.4	13.5	6.8	19.2
2017	26H	Hiruela	Y63865.1Y84648	O65123	14	6	5	1	2	2	13.5	19.23	2	2	NA	20.68	1	0	22	1	20.2	12.4	13.5	6.8	19.2
2017	30H	Hiruela	Y66836	Y63714	11	6	6	0	3	2	NA	20.07	3	2	NA	19.09	33	1	0	0	19.7	12.4	13.5	6.8	19.2
2017	38H	Hiruela	1Y46456.1Y84680	KT9596	14	6	2	4	2	2	12.89	19.04	6	2	NA	19.84	0	0	11	1	20	12.4	13.5	6.8	19.2
2017	40H	Hiruela	NA	1Y84450	39	4	NA	NA	NA	NA	NA	NA	1	1	NA	19.88	NA	NA	0	0	27.4	12.4	13.5	6.8	19.2
2017	42H	Hiruela	Y63363	KT9026	24	5	2	0	3	2	NA	19.83	6	2	NA	19.62	2	0	2	1	20.1	12.4	13.5	6.8	19.2
2017	44H	Hiruela	Y63363	Y63359	16	4	4	0	3	2	12.92	19.8	3	2	NA	18.76	1	0	2	1	20.2	12.4	13.5	6.8	19.2
2017	48H	Hiruela	KH0120	1Y46445	13	6	5	0	7	2	12.82	18.8	2	2	NA	18.89	0	0	1	1	19.5	12.4	13.5	6.8	19.2
2017	50H	Hiruela	Y66800	Y63793	16	6	5	0	2	2	12.17	18.23	4	2	NA	19.16	1	0	3	1	20.9	12.4	13.5	6.8	19.2
2017	52H	Hiruela	Y63420	1Y46458	12	6	6	0	3	2	12.4	19.78	2	2	NA	19.38	0	0	11	1	19.6	12.4	13.5	6.8	19.2
2017	54H	Hiruela	Y66806	1Y84304	20	5	5	0	3	2	12.67	19.76	2	2	NA	19.06	20	1	0	0	20.3	12.4	13.5	6.8	19.2
2017	58H	Hiruela	1Y46457.1Y84721	Y63111	16	5	5	0	1	1	12.27	20.43	3	2	NA	19.67	11	1	0	0	20.2	12.4	13.5	6.8	19.2
2017	62H	Hiruela	NA	MV9170	19	6	3	3	NA	NA	NA	NA	4	2	NA	18.81	16	1	0	0	20.3	12.4	13.5	6.8	19.2
2017	64H	Hiruela	MV9264	MV9158	6	6	4	0	4	2	12.85	19.44	4	2	NA	19.69	3	0	0	0	17.8	12.4	13.5	6.8	19.2
2017	66H	Hiruela	NA	Y63813	19	6	5	1	NA	NA	NA	NA	3	2	NA	20.72	1	0	3	1	20.3	12.4	13.5	6.8	19.2
2017	68H	Hiruela	Y63294	Y63795	17	6	6	0	3	2	12.38	19.8	3	2	NA	19.93	0	0	5	1	20.9	12.4	13.5	6.8	19.2
2017	74H	Hiruela	Y63293	Y66966	13	6	5	1	3	2	12.83	19.33	1	1	NA	20.32	8	1	4	1	19.5	12.4	13.5	6.8	19.2
2017	76H	Hiruela	Y63406	KT9481	16	7	6	0	3	2	12.75	19.08	6	2	NA	19.54	0	0	5	1	20.9	12.4	13.5	6.8	19.2
2017	80H	Hiruela	Y66878	Y66833	11	6	5	0	3	2	11.88	19.23	3	2	NA	19.5	0	0	3	1	19.7	12.4	13.5	6.8	19.2
2017	82H	Hiruela	Y63719.1Y90466	MX2353	17	6	5	1	3	2	12.09	20.05	5	2	NA	20.09	0	0	1	1	20.9	12.4	13.5	6.8	19.2
2017	86H	Hiruela	Y63798	Y66847	15	6	6	0	3	2	12.7	19.17	3	2	NA	21.07	0	0	16	1	20.7	12.4	13.5	6.8	19.2
2017	94H	Hiruela	1Y84463	Y66926	29	4	2	2	2	2	12.14	20.68	1	1	NA	19.86	0	0	NA	NA	22.7	12.4	13.5	6.8	19.2
2017	96H	Hiruela	1Y46433	MV9370	12	6	6	0	1	1	12.67	19.31	5	2	NA	19.13	4	0	16	1	19.5	12.4	13.5	6.8	19.2
2017	EX_1	Hiruela	1Y46671	MX2052	16	6	5	1	2	2	12.57	18.86	5	2	NA	19.02	0	0	0	0	20.9	12.4	13.5	6.8	19.2
2017	EX_3	Hiruela	Y67211	Y67224	12	5	0	5	1	1	11.96	19.25	1	1	NA	19.4	NA	NA	17	1	19.7	12.4	13.5	6.8	19.2
2017	EX_5	Hiruela	1Y46603	1Y46602	12	6	5	0	2	2	12.56	20.16	2	2	NA	19.17	129	1	0	0	19.5	12.4	13.5	6.8	19.2
2017	EX_7	Hiruela	Y66727	Y66864	13	6	NA	NA	2	2	13.25	20.45	3	2	NA	20.46	NA	NA	27	1	19.5	12.4	13.5	6.8	19.2
2017	EX_8	Hiruela	Y66562	Y66524	14	6	5	1	2	2	13.7	18.95	2	2	NA	19.03	0	0	11	1	20.2	12.4	13.5	6.8	19.2
2017	EX_9	Hiruela	Y63007	Y63282	8	6	4	0	5	2	NA	NA	3	2	NA	20.35	2	0	33	1	18.4	12.4	13.5	6.8	19.2
2017	EX_10	Hiruela	1Y84472.1Y90084	Y66813	36	4	0	4	1	1	10.26	19.72	3	2	NA	19.97	NA	NA	NA	NA	26.7	12.4	13.5	6.8	19.2
2017	EX_11	Hiruela	MV9465	Y63696	7	6	6	0	4	2	12.47	20.06	3	2	NA	18.79	NA	NA	12	1	17.6	12.4	13.5	6.8	19.2
2017	EX_14	Hiruela	Y66646.1Y84724.P318030	Y63855	12	6	3	0	2	2	13.23	19.94	3	2	NA	19.91	0	0	3	1	19.5	12.4	13.5	6.8	19.2
2017	EX_15	Hiruela	Y63772	Y66639	14	6	5	0	4	2	12.77	19.18	3	2	NA	20.34	57	1	8	1	20.2	12.4	13.5	6.8	19.2
2017	EX_17	Hiruela	Y63821	MV9249	13	6	6	0	4	2	12.92	20.45	4	2	NA	19.48	1	0	24	1	19.5	12.4	13.5	6.8	19.2
2017	EX_19	Hiruela	Y66763	Y67286	15	7	6	1	2	2	12.53	19.86	1	1	NA	19.5	13	1	16	1	20.9	12.4	13.5	6.8	19.2
2017	EX_0	Hiruela	FV4717	Y63967	18	5	5	0	8	2	12.58	20.02	2	2	NA	19.69	1	0	0	0	20.9	12.4	13.5	6.8	19.2
2017	1_MT	Montesclaros	MV9574	MV9253	19	5	5	0	4	2	12.58	19.22	4	2	NA	19.77	160	1	0	0	20.6	12.4	13.5	6.8	19.2
2017	3_MT	Montesclaros	KH0473	KT9435	15	6	6	0	7	2	12.67	19.15	6	2	NA	20.71	28	1	0	0	20.7	12.4	13.5	6.8	19.2
2017	5_MT	Montesclaros	KH0653	MV9044	10	6	6	0	7	2	12.73	19.84	4	2	NA	18.61	220	1	2	1	19.6	12.4	13.5	6.8	19.2
2017	8_MT	Montesclaros	Y63999.1Y84688	1Y46450	15	4	3	0	2	2	NA	19.44	1	1	NA	20.15	4	0	0	0	19.5	12.4	13.5	6.8	19.2
2017	9_MT	Montesclaros	Y63840	Y67299	10	6	6	0	2	2	12.23	19.05	3	2	NA	19.48	11	1	0	0	19.6	12.4	13.5	6.8	19.2
2017	10_MT	Montesclaros	Y67137	1Y84308	13	6	5	1	2	2	11.89	19.86	2	2	NA	19.36	190	1	14	1	19.4	12.4	13.5	6.8	19.2
2017	11_MT	Montesclaros	1Y46380	Y63697	16	6	6	0	2	2	12.03	20	3	2	NA	19.22	1	0	7	1	20.9	12.4	13.5	6.8	19.2
2017	12_MT	Montesclaros	1Y46123	Y66971	39	4	NA	NA	1	1	NA	18.81	1	1	13.55	19.68	NA	NA	8	1	27.5	12.4	13.5	6.8	19.2
2017	13_MT	Montesclaros	Y63802	Y63731	7	6	6	0	2	2	12.45	19.62	3	2	NA	19.91	0	0	0	0	17.6	12.4	13.5	6.8	19.2
2017	15_MT	Montesclaros	Y63989	FV4317	16	6	5	0	2	2	12.93	19.24	8	2	NA	19.64	90	1	1	1	20.4	12.4	13.5	6.8	19.2
2017	18_MT	Montesclaros	Y66760.1Y90090.P318053	1Y46320	16	7	7	0	2	2	11.75	19.98	3	2	NA	19.72	0	0	0	0	20.5	12.4	13.5	6.8	19.2
2017	19_MT	Montesclaros	1Y46442	MX2475	13	5	5	0	2	2	11.83	19.45	5	2	NA	19.16	0	0	0	0	19.5	12.4	13.5	6.8	19.2
2017	20_MT	Montesclaros	1Y46354	MV9190	12	6	6	0	3	2	11.89	19.74	4	2	NA	19.51	3	0	0	0	19.5	12.4	13.5	6.8	19.2
2017	20P_MT	Montesclaros	Y63032	1Y46322	19	6	4	0	5	2	12.29	20.01	3	2	NA	19.52	9	1	0	0	20.3	12.4	13.5	6.8	19.2
2017	21_MT	Montesclaros	NA	Y63389	43	3	0	1	NA	NA	NA	NA	3	2	14.42	20.52	NA	NA	0	0	NA	12.4	13.5	6.8	19.2
2017	225_MT	Montesclaros	Y63692	1Y46676	16	6	6	0	3	2	12.77	19.41	2	2	NA	19.24	0	0	3	1	20.9	12.4	13.5	6.8	19.2
2017	23_MT	Montesclaros	MX2492	Y63783	14	6	2	1	5	2	13.13	19.7	4	2	NA	19.81	0	0	0	0	20.2	12.4	13.5	6.8	19.2
2017	24_MT	Montesclaros	Y63948	Y67368	19	4	4	0	2	2	12.22	19.97	1	1	NA	19.38	0	0	1	1	20.6	12.4	13.5	6.8	19.2
2017	26_MT	Montesclaros	Y67133	Y63685	14	6	6	0	2	2	11.59	18.79	3	2	NA	19.62	3	0	0	0	20	12.4	13.5	6.8	19.2
2017	27_MT	Montesclaros	Y63722	Y63557	15	6	6	0	3	2	11.85	19.39	3	2	NA	19.85	0	0	0	0	20.7	12.4	13.5	6.8	19.2
2017	28_MT	Montesclaros	Y67127	Y63973	39	3	NA	NA	2	2	NA	18.34	2	2	NA	19.72	NA	NA	0	0	27.1	12.4	13.5	6.8	19.2
2017	29_MT	Montesclaros	Y63668.1Y90454	1Y84395	31	5	4	1	3	2	12.78	19.34	1	1	14.9	19.01	48	1	4	1	24.8	12.4	13.5	6.8	19.2
2017	30_MT	Montesclaros	MV9417	Y63693	20	6	5	0	4	2	12.4	18.26	3	2	NA	19.19	6	0	0	0	20.1	12.4	13.5	6.8	19.2
2017	31_MT	Montesclaros	Y63847	1Y46318	15	6	6	0	2	2	11.72	19.05	1	1	NA	19.64	0	0	1	1	20.7	12.4	13.5	6.8	19.2
2017	32_MT	Montesclaros	1Y46230	Y63055	29	5	5	1	1	1	11.76	19.28	4	2	NA	20.03	0	0	14	1	23.3	12.4	13.5	6.8	19.2
2017	33_MT	Montesclaros	NA	Y63199	10	7	5	1	NA	NA	NA	NA	3	2	NA	20.1	2	0	5	1	19.7	12.4	13.5	6.8	19.2
2017	34_MT	Montesclaros	1Y46314.1Y90022	Y63972	40	3	0	NA	1	1	13.69	19.59	2	2	14.67	18.97	NA	NA	1	1	27.4	12.4	13.5	6.8	19.2
2017	35_MT	Montesclaros	Y66795.1Y84689	KT9619	16	6	6	0	2	2	11.47	20.03	6	2	NA	18.87	2	0	NA	NA	20.9	12.4	13.5	6.8	19.2
2017	36_MT_1	Montesclaros	Y63841	1Y46677	17	NA	1	0	2	2	12.27	18.12	1	1	NA	19.78	NA	NA	0	0	NA	12.4	13.5	6.8	19.2
2017	36_MT_2	Montesclaros	Y63841	Y66720	NA	NA	1	0	2	2	12.27	18.12	4	2	NA	19.19	NA	NA	0	0	NA	12.4	13.5	6.8	19.2
2017	38_MT	Montesclaros	1Y46175.1Y84691	Y66938.1Y84462	38	4	0	NA	1	1	10.93	19.02	1	1	12.76	20.27	NA	NA	NA	NA	27.3	12.4	13.5	6.8	19.2
2017	39_MT	Montesclaros	Y63958	1Y46432	11	6	6	0	4	2	12.15	20.14	2	2	NA	19.9	15	1	0	0	19.7	12.4	13.5	6.8	19.2
2017	39B_MT	Montesclaros	Y63947	Y63884	15	6	6	0	2	2	12.12	19.91	2	2	NA	20.11	0	0	3	1	20.7	12.4	13.5	6.8	19.2
2017	40_MT	Montesclaros	Y63962	Y67126	10	5	5	0	2	2	12.56	20.48	2	2	NA	18.89	0	0	3	1	19.3	12.4	13.5	6.8	19.2
2017	42_MT	Montesclaros	Y67127	1Y46428	8	5	4	0	2	2	11.56	18.34	2	2	NA	19.89	0	0	0	0	17.6	12.4	13.5	6.8	19.2
2017	43_MT	Montesclaros	KT9357.1Y90093	Y66746	16	5	5	0	6	2	11.73	19.03	2	2	NA	19.51	5	0	13	1	20.6	12.4	13.5	6.8	19.2
2017	44_MT	Montesclaros	1Y46163.1Y90461	1Y84411	24	4	4	0	1	1	13.1	19.31	1	1	NA	18.76	1	0	5	1	20.3	12.4	13.5	6.8	19.2
2017	46_MT	Montesclaros	KT9139	Y63970	26	5	5	0	6	2	13.37	19.57	2	2	NA	19.73	15	1	1	1	21.1	12.4	13.5	6.8	19.2
2017	47_MT	Montesclaros	Y63299	Y67160	20	6	4	2	5	2	NA	18.18	4	2	NA	19.14	14	1	0	0	20.2	12.4	13.5	6.8	19.2
2017	48_MT	Montesclaros	Y63474.1Y90095	MV9352	10	6	6	0	3	2	13.44	20.14	4	2	NA	19.65	3	0	0	0	19.6	12.4	13.5	6.8	19.2
2017	49_MT	Montesclaros	Y63299	Y63011	3	6	6	0	5	2	12.66	18.18	4	2	NA	19.3	4	0	5	1	15.7	12.4	13.5	6.8	19.2
2017	50_MT	Montesclaros	MX2654	1Y84466	41	3	3	0	5	2	13.4	19.51	1	1	NA	20.2	NA	NA	2	1	27.4	12.4	13.5	6.8	19.2
2017	51_MT	Montesclaros	1Y46226	Y63869	12	6	6	0	3	2	12.44	19.94	2	2	14.36	19.27	5	0	0	0	19.5	12.4	13.5	6.8	19.2
2017	53_MT	Montesclaros	NA	Y63976	15	6	5	1	NA	NA	NA	NA	2	2	NA	NA	0	0	1	1	20.7	12.4	13.5	6.8	19.2
2017	55_MT	Montesclaros	Y63474.1Y90095	1Y46215	32	5	4	1	3	2	13.44	20.14	1	1	NA	18.88	0	0	0	0	25.2	12.4	13.5	6.8	19.2
2017	56_MT	Montesclaros	1Y46451	Y63800	12	6	5	0	2	2	11.77	19.57	3	2	NA	20.15	1	0	0	0	19.5	12.4	13.5	6.8	19.2
2017	58_MT	Montesclaros	Y63971	Y63064	9	6	6	0	2	2	12.31	19.64	5	2	NA	20.22	0	0	0	0	19.2	12.4	13.5	6.8	19.2
2017	59_MT	Montesclaros	KT9637	FV4427	16	6	6	0	6	2	11.91	19.84	8	2	NA	19.52	0	0	0	0	20.9	12.4	13.5	6.8	19.2
2017	60_MT	Montesclaros	Y63966.P318099	1Y46179	21	4	4	0	2	2	12.48	19.06	1	1	NA	19.01	40	1	0	0	20.3	12.4	13.5	6.8	19.2
2017	62_MT	Montesclaros	NA	1Y46186	40	4	NA	NA	NA	NA	NA	NA	1	1	13.91	19.65	NA	NA	NA	NA	27.2	12.4	13.5	6.8	19.2
2017	63_MT	Montesclaros	Y63482	Y66631	9	6	4	2	3	2	12.59	19.4	4	2	NA	19.54	400	1	0	0	19.3	12.4	13.5	6.8	19.2
2017	64_MT	Montesclaros	Y66775	Y67355	17	7	5	1	2	2	12.22	19.26	1	1	NA	19.02	15	1	1	1	20.6	12.4	13.5	6.8	19.2
2017	65_MT	Montesclaros	KT9095	Y63264	12	7	6	0	8	2	12.09	19.47	3	2	NA	20.28	0	0	0	0	19.5	12.4	13.5	6.8	19.2
2017	66_MT	Montesclaros	1Y46430	Y66632	8	6	6	0	2	2	12.78	20.25	4	2	NA	19.53	18	1	1	1	18.8	12.4	13.5	6.8	19.2
2017	67_MT	Montesclaros	NA	Y63694	17	6	3	1	NA	NA	NA	NA	3	2	NA	20.06	4	0	0	0	20.9	12.4	13.5	6.8	19.2
2017	68_MT_red	Montesclaros	NA	Y67001	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	20.55	NA	NA	NA	1	NA	12.4	13.5	6.8	19.2
2017	68_MT_red2	Montesclaros	1Y46235.P318073	NA	NA	NA	NA	NA	1	1	11.84	19.64	NA	NA	NA	NA	NA	NA	NA	1	NA	12.4	13.5	6.8	19.2
2017	68_MT_red3	Montesclaros	Y67353	NA	NA	NA	NA	NA	1	1	13.05	20	NA	NA	NA	NA	NA	NA	NA	1	NA	12.4	13.5	6.8	19.2
2017	68_MT	Montesclaros	Y66970.1Y84696	1Y46194	9	6	3	0	1	1	12.67	19.9	1	1	NA	20.44	NA	NA	4	1	19.3	12.4	13.5	6.8	19.2
2017	M1_MT	Montesclaros	1Y46601	EA8788	11	6	6	0	2	2	12.4	20.23	9	2	NA	18.91	1	0	0	0	19.7	12.4	13.5	6.8	19.2
2017	M3_MT	Montesclaros	Y63114	Y63805	13	6	4	2	3	2	NA	NA	2	2	NA	19.39	4	0	6	1	19.5	12.4	13.5	6.8	19.2
2017	M4_MT	Montesclaros	Y67300.1Y90438	1Y46465	15	5	5	0	3	2	13.16	20.83	1	1	NA	19.38	2	0	2	1	20	12.4	13.5	6.8	19.2
2017	A_MT	Montesclaros	Y67134	1Y46441	12	6	5	0	2	2	12.68	19.35	2	2	NA	20.23	49	1	0	0	19.5	12.4	13.5	6.8	19.2
2017	C_MT	Montesclaros	1Y46679	1Y46678	17	6	6	0	2	2	12.84	19.05	2	2	NA	20.59	16	1	2	1	20.9	12.4	13.5	6.8	19.2
2017	E_MT	Montesclaros	NA	MV9514	32	5	0	3	NA	NA	NA	NA	4	2	NA	19.9	NA	NA	NA	NA	25.2	12.4	13.5	6.8	19.2
2017	F_MT	Montesclaros	Y66850	MV9252	25	4	NA	NA	3	2	NA	NA	4	2	NA	18.58	NA	NA	NA	NA	NA	12.4	13.5	6.8	19.2
2017	V_MT	Montesclaros	Y63521	Y66872	23	6	NA	NA	3	2	NA	NA	2	2	NA	18.57	NA	NA	9	1	20.5	12.4	13.5	6.8	19.2
2017	Roblefino_MT	Montesclaros	Y63760	Y66880	25	6	3	0	5	2	13.1	19.14	3	2	NA	19.34	93	1	0	0	21.6	12.4	13.5	6.8	19.2
2017	Pergola_MT	Montesclaros	NA	1Y46406	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	19.27	NA	NA	NA	NA	NA	12.4	13.5	6.8	19.2
2017	CORRALVACAS_MT	Montesclaros	1Y46202	Y67162	16	5	5	0	1	1	11.99	19.67	2	2	NA	19.18	0	0	0	0	20.7	12.4	13.5	6.8	19.2
2018	1H	Hiruela	NA	1Y84277	29	5	3	NA	NA	NA	NA	NA	2	2	NA	19.84	28	1	2	1	16	15.4	10.6	3.2	18.6
2018	3H	Hiruela	Y66763	1Y46154	19	6	5	0	3	2	12.52	19.37	2	2	NA	19.2	4	0	0	0	14.9	15.4	10.6	3.2	18.6
2018	7H	Hiruela	1Y46444.1Y90032	Y66847	27	5	2	NA	3	2	11.6	18.03	4	2	NA	20.88	17	1	1	1	14.9	15.4	10.6	3.2	18.6
2018	9H	Hiruela	Y67371	Y66749	20	6	6	0	2	2	11.76	18.75	3	2	NA	19.53	3	0	7	1	14.7	15.4	10.6	3.2	18.6
2018	11H	Hiruela	MV9311	1Y84723	24	6	6	0	5	2	11.9	18.91	2	2	NA	19.45	2	0	0	0	14.3	15.4	10.6	3.2	18.6
2018	13H	Hiruela	Y66812	1Y84667	21	5	5	0	4	2	12.38	19.02	2	2	NA	20.04	0	0	3	1	14.7	15.4	10.6	3.2	18.6
2018	15H	Hiruela	Y66646.1Y84724.P318030	Y66881	27	6	4	0	3	2	NA	NA	3	2	NA	18.33	15	1	0	0	14.9	15.4	10.6	3.2	18.6
2018	17H	Hiruela	Y66646.1Y84724.P318030	1Y84722	25	5	4	NA	3	2	12.9	19.53	1	1	NA	18.83	0	0	0	0	14.3	15.4	10.6	3.2	18.6
2018	19H	Hiruela	Y66810	1Y46600	21	6	6	0	4	2	11.9	19.74	3	2	NA	20.46	3	0	1	1	14.5	15.4	10.6	3.2	18.6
2018	23H	Hiruela	1Y84497.1Y90083	1Y84496	17	5	5	0	2	2	12.86	20.31	2	2	NA	19.83	1	0	0	0	15.6	15.4	10.6	3.2	18.6
2018	25H	Hiruela	NA	NA	24	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.4	10.6	3.2	18.6
2018	29H	Hiruela	Y67092	Y63775	20	7	7	0	3	2	11.72	19.59	5	2	NA	20.67	0	0	0	0	14.7	15.4	10.6	3.2	18.6
2018	31H	Hiruela	1Y46387	1Y46147	19	6	6	0	2	2	11.5	19.3	2	2	NA	19.41	0	0	0	0	14.8	15.4	10.6	3.2	18.6
2018	33H	Hiruela	1Y84669	1Y84668	20	5	5	0	2	2	12.48	19.39	2	2	NA	18.75	2	0	0	0	14.9	15.4	10.6	3.2	18.6
2018	35H	Hiruela	Y67295	1Y84450	29	5	5	0	2	2	11.2	19.96	2	2	NA	19.89	190	1	0	0	15.6	15.4	10.6	3.2	18.6
2018	37H	Hiruela	NA	1Y46731	16	5	2	1	NA	NA	NA	NA	3	2	NA	20.54	NA	NA	0	0	15.5	15.4	10.6	3.2	18.6
2018	39H	Hiruela	Y63363	1Y46478	19	5	5	0	4	2	11.89	19.03	3	2	NA	19.3	0	0	1	1	15.1	15.4	10.6	3.2	18.6
2018	41H	Hiruela	NA	1Y84718	23	6	6	0	NA	NA	NA	NA	1	1	NA	19.86	4	0	0	0	14.3	15.4	10.6	3.2	18.6
2018	43H	Hiruela	Y63865.1Y84648	Y66807	18	6	6	0	3	2	12.38	18.97	4	2	NA	18.74	29	1	0	0	15.2	15.4	10.6	3.2	18.6
2018	45H	Hiruela	1Y46479.1Y84682	Y63311	20	6	6	0	3	2	12.5	20.23	4	2	NA	19.16	1	0	0	0	14.6	15.4	10.6	3.2	18.6
2018	49H	Hiruela	1Y84694	Y67281	21	6	6	0	2	2	12.5	18.55	2	2	NA	19.9	0	0	2	1	14.6	15.4	10.6	3.2	18.6
2018	51H	Hiruela	1Y46433	MV9370	31	5	4	0	2	2	NA	NA	6	2	NA	19.09	67	1	0	0	16	15.4	10.6	3.2	18.6
2018	53H	Hiruela	Y67331.P318015	1Y84742	25	5	5	0	2	2	NA	NA	2	2	NA	19.67	0	0	0	0	14.5	15.4	10.6	3.2	18.6
2018	57H	Hiruela	MV9375.1Y84671	MX2378	20	4	4	0	7	2	12	19.55	6	2	NA	19.47	1	0	0	0	15.1	15.4	10.6	3.2	18.6
2018	61H	Hiruela	Y67255.P318025	1Y46421	30	10	6	NA	2	2	11.5	19.88	3	2	NA	20.27	120	1	0	0	17.5	15.4	10.6	3.2	18.6
2018	67H	Hiruela	Y66828	1Y84719	22	5	3	0	4	2	11.9	19.67	1	1	NA	19.38	2	0	0	0	14.5	15.4	10.6	3.2	18.6
2018	69H	Hiruela	KT9242	Y66826	21	5	4	0	7	2	13	19.1	4	2	NA	19.14	1	0	5	1	14.7	15.4	10.6	3.2	18.6
2018	73H	Hiruela	1Y84700.P318047	1Y46683	24	5	5	0	2	2	12.3	19.78	3	2	NA	19.58	12	1	2	1	14.3	15.4	10.6	3.2	18.6
2018	75H	Hiruela	1Y84781	1Y84780	25	6	2	3	1	1	12	18.8	2	2	NA	18.95	5	0	1	1	14.6	15.4	10.6	3.2	18.6
2018	79H	Hiruela	Y67278	1Y46681	20	6	6	0	2	2	12.1	19.69	3	2	NA	20.01	10	1	0	0	14.6	15.4	10.6	3.2	18.6
2018	81H	Hiruela	1Y84491.P318046	1Y84493	13	6	6	2	2	2	12.77	20.21	2	2	NA	19.54	0	0	0	0	15.5	15.4	10.6	3.2	18.6
2018	83H	Hiruela	1Y84646.P318253	Y66641	18	6	6	0	2	2	12.23	20.09	4	2	NA	19.97	0	0	0	0	15.2	15.4	10.6	3.2	18.6
2018	85H	Hiruela	1Y84102	1Y90448	43	4	4	0	1	1	11.3	19.28	1	1	NA	20.32	40	1	0	0	24	15.4	10.6	3.2	18.6
2018	89H	Hiruela	Y63770	Y66823	14	6	6	0	5	2	NA	18.25	4	2	NA	19.46	5	0	0	0	15.6	15.4	10.6	3.2	18.6
2018	91H	Hiruela	KT9154	Y66883	20	6	6	0	7	2	11.72	19.2	3	2	NA	21.41	1	0	4	1	14.7	15.4	10.6	3.2	18.6
2018	95H	Hiruela	KT9154	1Y46452	21	6	3	3	7	2	12.1	NA	3	2	NA	19.51	18	1	0	0	14.7	15.4	10.6	3.2	18.6
2018	hole_97H	Hiruela	Y66825	1Y90054	NA	NA	NA	NA	4	2	12.7	17.86	1	1	NA	20.4	NA	NA	NA	NA	NA	15.4	10.6	3.2	18.6
2018	98H	Hiruela	Y67105	Y63534	24	5	4	0	3	2	11.7	18.45	4	2	NA	20.1	0	0	0	0	14.3	15.4	10.6	3.2	18.6
2018	100H	Hiruela	Y67245	1Y46445	20	6	4	1	2	2	12.3	19.76	3	2	NA	17.82	2	0	0	0	14.6	15.4	10.6	3.2	18.6
2018	101H	Hiruela	MV9329	1Y90088	31	4	4	NA	5	2	11.7	20.31	2	2	NA	19.14	170	1	0	0	16.4	15.4	10.6	3.2	18.6
2018	103BH	Hiruela	1Y84655	Y66909	17	6	6	NA	2	2	12.38	20.34	2	2	NA	20.21	21	1	0	0	15.2	15.4	10.6	3.2	18.6
2018	103H	Hiruela	1Y46680.1Y84673	1Y84672	20	6	6	0	3	2	12.68	19.65	2	2	NA	18.81	78	1	0	0	14.7	15.4	10.6	3.2	18.6
2018	105H	Hiruela	1Y46682.1Y84698	Y66737	20	5	5	0	3	2	12.3	19.69	5	2	NA	19.6	3	0	4	1	14.8	15.4	10.6	3.2	18.6
2018	107H	Hiruela	Y66523	Y63320	19	5	5	0	3	2	12.54	19.24	4	2	NA	20.73	2	0	1	1	15.1	15.4	10.6	3.2	18.6
2018	109H	Hiruela	1Y84692	MX2192	34	5	0	0	2	2	NA	NA	6	2	NA	20.02	NA	NA	NA	NA	18.5	15.4	10.6	3.2	18.6
2018	111H	Hiruela	Y66877	Y63414	19	6	6	NA	4	2	11.88	20.09	4	2	NA	19.4	0	0	2	1	14.9	15.4	10.6	3.2	18.6
2018	113H	Hiruela	1Y84692	Y63819	20	6	3	0	2	2	12.2	19.69	3	2	NA	20.31	4	0	0	0	14.5	15.4	10.6	3.2	18.6
2018	DH_1	Hiruela	Y66854	Y67025	20	6	6	0	2	2	12	19.45	3	2	NA	19.7	0	0	1	1	14.6	15.4	10.6	3.2	18.6
2018	DH_2	Hiruela	NA	1Y90379	35	5	4	1	NA	NA	NA	NA	2	2	NA	19.05	10	1	0	0	19.1	15.4	10.6	3.2	18.6
2018	DH_4	Hiruela	1Y90038	Y67286	22	7	7	0	2	2	12.7	20.52	2	2	NA	19.51	2	0	0	0	14.3	15.4	10.6	3.2	18.6
2018	DH_5	Hiruela	1Y84490	Y63536	13	5	5	1	2	2	12.72	18.53	4	2	NA	18.98	2	0	3	1	15.5	15.4	10.6	3.2	18.6
2018	DH_9	Hiruela	1Y84683	Y63957	20	7	6	0	2	2	12.8	19.44	5	2	NA	18.95	0	0	0	0	14.7	15.4	10.6	3.2	18.6
2018	DH_10	Hiruela	MV9094	Y63071	23	5	5	0	6	2	12.4	19.75	6	2	NA	19.55	0	0	0	0	14.5	15.4	10.6	3.2	18.6
2018	DH_14	Hiruela	NA	MX2244	16	5	4	0	NA	NA	NA	NA	6	2	NA	19.1	0	0	0	0	15.5	15.4	10.6	3.2	18.6
2018	DH_17	Hiruela	NA	1Y46453	16	6	5	1	NA	NA	NA	NA	3	2	NA	19.37	0	0	0	0	15.3	15.4	10.6	3.2	18.6
2018	DH_19	Hiruela	MX2335	1Y90247	34	3	2	1	6	2	11.7	19.29	2	2	NA	19.85	0	0	1	1	16.2	15.4	10.6	3.2	18.6
2018	2H	Hiruela	1Y84741	Y66966	20	7	6	0	2	2	12	17.97	2	2	NA	21.32	2	0	0	0	14.6	15.4	10.6	3.2	18.6
